doc_id,entity_text,label,context,start_char,end_char
13,EBSD,TEST_METHOD,"Since the mechanisms governing the formation of the microstructure and texture of the ﬁnal steel sheets are still not completely understood, much effort should be made to understand these processes using advanced characterisation techniques, e.g., using in-situ EBSD to help understand how the initial nuclei evolve to form the ﬁrst crystals during early stage of recrystallisation and how crystals with different orientations grow at high temperatures, and using In-situ TEM to evalu- ate the change of dislocation density and the diffusion of elements during the recrystallisation process.",131119,131123
13,Epstein frame,TEST_METHOD,"Effect of strip width on the magnetic properties of a 3.3% Si NOES (0.2 mm) as measured by Epstein frame method: (a) core loss, (b) relative magnetic permeability.",133245,133258
19,X-ray diffraction,TEST_METHOD,"For texture measurements, an X-ray diffraction was performed.",17075,17092
15,EBSD,TEST_METHOD,"and it was fitted with an Electron Back Scattering Diffraction detector (EBSD), which was used to find orientation image maps.",28439,28443
19,single sheet tester,TEST_METHOD,"The low frequency single sheet tester had 115 primary and secondary windings, whereas the high frequency single sheet tester had 25 windings each.",15766,15785
8,EBSD,TEST_METHOD,In EBSD a stationary electron beam strikes a tilted crystalline sample and the diffracted electrons form a pattern on a fluorescent screen.,22618,22622
9,Epstein square,TEST_METHOD,"In the worst-case scenario, although highly reproducible, the loss indicated by the Epstein square may deviate by 5–10% from the absolute value.",17488,17502
8,EBSD,TEST_METHOD,"Using EBSD it was possible to determine that the mictrotextures of silicon steel sheets containing copper D. STEINER PETROVI^: NON-ORIENTED ELECTRICAL STEEL SHEETS 322 Materiali in tehnologije / Materials and technology 44 (2010) 6, 317–325 Figure 8: The surface segregation of Cu in Fe-Si-Al alloys38,39 Slika 8: Povr{inska segregacija Cu v zlitini Fe-Si-Al38,39 Figure 6: SE image of the surface reconstruction during the heating of a selenium-doped FeSi alloy37 Slika 6: SE-posnetek rekonstruirane povr{ine med `arjenjem zlitine FeSi, legirane s selenom37 Figure 7: Resistive heating of a steel sample in the ultra-high vacuum of an Auger spectrometer for in-situ studies of surface-segregation phenomena; Institute of Metals and Technology, Ljubljana.38 Slika 7: Elektrouporovno gretje vzorca v ultravisokem vakuumu Augerjevega spektrometra, kar omogo~a in-situ analizo procesov segregacije; In{titut za kovinske materiale in tehnologije, Ljubljana.38 had fewer crystal grains oriented with the easy axis of magnetization and that grains with hard orientations were more numerous (Figure 9)40.",27426,27430
8,EBSD,TEST_METHOD,"A very exciting EBSD output is an ""orientation map"", which is a quantitative depiction of the microstructure in terms of its orientation consti- tuents23.",22476,22480
8,EBSD,TEST_METHOD,321 Figure 5: EBSD Orientation map of the microstructure of non-oriented electrical steel sheet (using coloring)15 Slika 5: EBSD-prikaz orientacije feritnih zrn mikrostrukture neorientirane elektroplo~evine (z uporabo barvne lestvice)15 oriented nucleation.,24204,24208
13,Epstein frame,TEST_METHOD,"Each of the cutting, stacking, bonding/interconnecting, and shrink ﬁtting processes is known to lead to additional core losses, especially for machines having small sizes.251 It has been shown that the differences in core loss between the results provided by the steel manufacturers and those measured on the ﬁnal assembled soft magnetic core can reach more than 40%.252 Figure 25 shows the effect of strip width on the magnetic properties of NOES sheets as measured by Epstein frame tests.",129568,129581
15,SST,TEST_METHOD,"As shown in Figure 1, a fabricated aluminum frame measuring 334.2 × 200 × 50.8 mm was constructed and fastened at SST in order to exert compressive stress.",26346,26349
13,X-ray diffraction,TEST_METHOD,"It is shown by X-ray diffraction that grains with the Goss orien- tation store the highest strain energy in the deformed matrix, thus the rate of nucleation by subgrain growth, recovery and recrystallisation of the Goss is the fastest.5",47881,47898
10,rotating iron loss simulator,TEST_METHOD,Table 2 compares the iron loss measurement result when a stator core that was made by punching a 50H270 material was tested with a rotating iron loss simulator 12) with the core iron loss value calcu­ lated by an electromagnetic field analysis technique of Nippon Steel.,12358,12386
9,Epstein test,TEST_METHOD,"Consequently, it is vital to ensure that these additional losses do not undermine the improvements achieved in the fundamental physical characteristics assessed using the Epstein test.",17905,17917
19,single sheet tester,TEST_METHOD,"The low frequency single sheet tester had 115 primary and secondary windings, whereas the high frequency single sheet tester had 25 windings each.",15853,15872
9,Epstein frame,TEST_METHOD,"[CrossRef] 25. Marketos, P.; Zurek, S.; Moses, A.J. Calculation of the mean path length of the Epstein frame under non-sinusoidal excitations using the double Epstein method.",83355,83368
9,Epstein square,TEST_METHOD,"These steels are primarily used in AC magnetic environments, and their magnetic properties are evaluated through testing under time-varying magnetic ﬂux densities and sinusoidal waveforms, with maximum values of 1.5 or 1.7 tesla at 50 or 60 Hz, using methods such as the IEC Epstein square or the (SST)",16739,16753
10,rotating iron loss simulator,TEST_METHOD,Figure 8 shows iron loss 11) measured by our unique rotating iron loss simulator.,10648,10676
15,SST,TEST_METHOD,"With regard to the magnetic measurements, a Soken tester called a single sheet tester (SST), a model specified as DAC-BHW-5, was used to magnetize the samples in a rolling direction.",33801,33804
15,SST,TEST_METHOD,"With the use of a pick-up coil, a Soken tester called Single Sheet Tester (SST), was applied to the magnetic field (H) and noted the magnetic induction (B).",25426,25429
13,Epstein frame,TEST_METHOD,"Strips with width smaller than 30 mm contain 2 (15 mm each), 3 (10 mm each), and 6 (5 mm each) smaller strips and are glued together to make 30 mm strips for standard Epstein frame testing.",133485,133498
8,EBSD,TEST_METHOD,The experimental technique used nowadays to determine crystallographic information in non-oriented electrical steel sheets and other materials as well is EBSD (Electron Backscatter Diffraction) in a scanning electron microscope (SEM).,21983,21987
15,EBSD,TEST_METHOD,"Using an electron backscattered diffraction (EBSD) scanner and a scanning electron microscope, the effects of hot band annealing on the inclusions, texture, and magnetic properties of a 0.3 mm thick sheet of 2.97% silicon - 0.59% aluminum non-",13494,13498
9,HiB,OOS_GRADE,Oriented steels can be further subdivided into grain-oriented (GO) and high-permeability (HiB) steels,27451,27454
9,HiB,OOS_GRADE,The grain size of the HiB steel increased signiﬁcantly from 0.3 mm to 1 cm [100].,66804,66807
22,gradient Si steel,OOS_GRADE,10 shows the schematic diagram of silicon proﬁle in a cross section of gradient Si steel.,14951,14968
13,high silicon steel,OOS_GRADE,"Although a considerable amount of literature in this area can be found, the brittleness of the high silicon steel at room temperature has not been resolved.",132914,132932
22,gradient Si steel,OOS_GRADE,"In gradient Si steel, the magnetostriction of the surface layer is lower than that of the core, so when gradient Si steel is magnetized an internal stress is induced.",15618,15635
22,6.5%Si steel,OOS_GRADE,5 10 15 20 25 W10/400 6.5%Si steel Gradient Si steel Iron loss (W/kg) Thickness:0.10mm W0.5/20k W1/10k W2/5k W5/2k Fig.,17946,17958
22,6.5% Si steel,OOS_GRADE,11 shows the iron loss of the gradient Si steel sheet in comparison with 6.5% Si steel.,15296,15309
22,6.5% Si steel,OOS_GRADE,Table 1 shows magnetic properties of 6.5% Si steel.,12221,12234
22,gradient Si steel,OOS_GRADE,"However, the eddy current loss of the gradient Si steel sheet is lower than that of 6.5% Si steel sheet.",15876,15893
13,high silicon steel,OOS_GRADE,"The rotated Goss texture is not a common rolling texture for NOES, and its appearance may be attributed to the phase transformation of the low silicon steel (which may not occur in high silicon steel), or to the original {110} texture after strip casting.247 Mehdi et al.248 used the inclined rolling technique224 to intentionally create a rotated Goss texture by rotating the hot band around the ND for 55°−60°, and then cold rolled the steel to 50–80% reduction.",124012,124030
22,gradient Si steel,OOS_GRADE,"This is because that magnetic ﬂux has been increased at the sheet surface in gradient Si steel, thereby effectively reducing eddy current loss as a result of the skin effect created by the compositional difference.",16020,16037
9,HiB,OOS_GRADE,"In 1994, Nippon Steel introduced a novel high-permeability steel called HiB [54].",66308,66311
22,gradient Si steel,OOS_GRADE,11 shows the iron loss of the gradient Si steel sheet in comparison with 6.5% Si steel.,15253,15270
22,6.5% Si steel,OOS_GRADE,25 30 35 40 45 50 55 60 65 0.2 0.4 0.6 0.8 1.0 Noise level (dB) Magneticflux density (T) (0.1mm) (0.1mm) 6.5% Si steel electrical steel Grain oriented (0.025mm) Amorphous Fig.,14307,14320
9,high silicon steel,OOS_GRADE,"[CrossRef] 12. Ouyang, G.; Chen, X.; Liang, Y.; Macziewski, C.; Cui, J. Review of Fe-6.5 wt%Si high silicon steel—A promising soft magnetic material for sub-kHz application.",80697,80715
15,R130-27,OOS_GRADE,"Commercial-oriented electrical steel grades R130-27 and H110-0.27 are employed; going forward, they will be referred for testing as two different grades i.e. A and B, respectively.",32680,32687
9,HiB,OOS_GRADE,"Despite the larger grain size, the HiB steel exhibited high permeability, making it a promising choice for various applications where magnetic efﬁciency is essential.",66899,66902
9,HiB,OOS_GRADE,"In contrast with Goss steel, the manufacturing process for HiB steel involved just one cold- rolling reduction.",66377,66380
22,gradient Si steel,OOS_GRADE,12 shows hyster- esis loss and eddy current loss of 6.5% Si steel and gradient Si steel.,15501,15518
18,HI-B,OOS_GRADE,"From 1968, the en- ergy loss of transformers was dramatically reduced thanks to new high permeability grain-oriented silicon steel like HI-B grade developed by Nippon Steel",2444,2448
22,6.5% Si steel,OOS_GRADE,"W10/50 W10/400 W1/10k 6.5% Si steel 0.10 1.80 0.51 5.7 8.3 23,000 0.1 Grain-oriented electrical steel sheet Si 3 wt% 0.10 2.00 0.72 7.2 18.0 24,000 0.8 0.23 2.00 0.29 7.8 30.0 92,000 Non-oriented electrical steel sheet Si 3 wt% 0.20 2.00 0.74 10.4 24.0 15,000 7.8 0.35 2.00 0.70 14.4 33.0 18,000 Fe-based amorphous 0.025 1.50 0.11 1.5 3.0 300,000 27 EPS type: column Motor type: brush DC 50A1000 50A700 50JNE300 0.0 0.2 0.4 0.6 1.0 0.8 1.2 Friction torque (50A1000=1)",13641,13654
22,gradient Si steel,OOS_GRADE,The gradient Si steel is suitable for high-speed motors for electric and hybrid electric vehicles and high-frequency reactors for boost converters.,16162,16179
22,6.5% Si steel,OOS_GRADE,"(4) The 6.5% Si steel sheet possesses an almost zero magnetostriction, making it possible to realize a large reduction in audible noise in high-frequency reactors.",16993,17006
22,6.5%Si steel,OOS_GRADE,0 2 4 6 8 10 12 Hysteresis loss Eddy current loss Iron loss (W/kg) W1/10k W0.5/20k 6.5%Si steel Gradient Si steel 6.5%Si steel Gradient Si steel Fig.,18178,18190
13,Hi-B,OOS_GRADE,Primary recrystallization beha- viors of Hi-B steel with lower initial nitrogen produced by the thin slab casting and rolling process.,146495,146499
