doc_id,unit_id,text,topic,topic_name
13,13_chunk_15000,"ddy current loss (Pe). Thus, the total loss is usually expressed as19: P = Ph + Pd = Ph + Pcl + Pe (4) Of the three terms in the above equation, only Pcl can be accurately calculated on a macroscopic level when it is con- sidered as the eddy current loss caused by an ideal material free of any domain structure under uniform magnetisation, while both Ph and Pe have to be determined experimentally due to the lack of a comprehensive physical model. For a homogenous material (a thin sheet) under uni",0,0_the_of_steel_magnetic
13,13_chunk_15500,"form magnetic ﬁeld (with a sinusoidal waveform) ignoring skin effect, the classical eddy current loss per unit volume (W/m3) can be calculated as14,20,21: Pcl = σ(πBmfd)2 6 (5) where Bm is the peak magnetic ﬁeld (T), d is the thickness of the sheet (m), σ is the electrical conductivity of the material (S/m), and f is the magnetisation frequency (Hz). Apparently, increasing the electrical resistivity and redu- cing the sheet thickness reduce Pcl. It should be noted that, at high frequencies, the ",0,0_the_of_steel_magnetic
13,13_chunk_16000,"classical eddy current loss is not only related to the thickness of the sheet and the materi- al’s electrical resistivity, but also to the magnetic Figure 2. Schematic illustration of the relationship between the crystal orientation and the magnetisation direction (H) in electrical steels: (a) the angles between the magnetisation direction and the crystal easy axes, (b) the magnetisation direction in GOES core for transformers, (c) the rotating magnetisation directions in NOES core for electric ",0,0_the_of_steel_magnetic
13,13_chunk_16500,"motors and generators, (d) motor/generator lami- nates cut from NOES sheets, (e) desired texture for GOES, (f) desired texture for NOES. Texture is plotted in Bunge’s Euler space. 356 International Materials Reviews 70(5) permeability, which in turn is dependent on the chemistry, microstructure, and crystallographic texture. Thus, the structural properties of the material also inﬂuence the clas- sical eddy current loss.14 The hysteresis loss per cycle (Ph/f ), i.e., the quasi-static part of eddy",0,0_the_of_steel_magnetic
13,13_chunk_17000," current loss, is the result of domain wall dynamics (Barkhausen effect), which is very difﬁcult to model because it depends on the multitude of physical inter- action phenomena of the domain walls with a variety of microstructural elements of the electrical steel sheet. This loss is conventionally approximated using statistical or empirical equations.19 A classical model to evaluate the hysteresis loss was proposed by Steinmetz as22: Ph = C0Bα mf (6) where C0 is the coefﬁcient of the hysteresis",0,0_the_of_steel_magnetic
13,13_chunk_17500," loss and α is the exponent of the ﬂux density. The excess loss, Pe, originates from the microscopic eddy currents induced by moving domain walls,23 which was initially estimated as a function of the ratio of domain width to the lamination thickness. The mechanism governing the excess loss is the competition between the external magnetic ﬁeld and the highly inhomogeneous local counterﬁelds due to eddy currents and microstructural interactions. The excess loss can be calculated as19: Pe = 8 ",0,0_the_of_steel_magnetic
13,13_chunk_18000," σGSV0  B3/2 m f 3/2 (7) where S is the cross section of the lamination, σ is the elec- trical conductivity, V0 is a parameter related to the micro- structural properties of the material, and G is a mobility coefﬁcient. Except for the classical eddy current loss (Pcl), which can be accurately calculated under idealised conditions at low frequencies (only related to the lamination’s thickness and electrical conductivity, Eq. 5), the other two terms are all affected by the material’s character",0,0_the_of_steel_magnetic
13,13_chunk_18500,"istics, e.g., crystal type, grain size, crystal orientations, impurities, disloca- tions, grain boundaries, etc. All of these are not only deter- mined by the chemistry of the electrical steel, but also by the ﬁnal microstructure and texture, which are highly affected by the thermomechanical processing procedures employed to produce the ﬁnal steel sheets. In the following, the evolution of microstructure and texture during the pro- cessing of both GOES and NOES is reviewed. Overview of GOES proc",0,0_the_of_steel_magnetic
13,13_chunk_19000,"essing Research on GOES started right after Goss ﬁled the patent ‘Grain oriented silicon steel’ in 19344 and Bozorth24 proved that the texture produced in Goss’s silicon iron was {011} <100>. It was ﬁrst pointed out by Dunn25 that secondary recrystallisation was the metallurgical process responsible for the formation of the {011}<100> texture in GOES. Since then, a large volume of literature has appeared and several reviews have also been published dedicated to GOES, e.g.5,7,26–29 Although numer",0,0_the_of_steel_magnetic
13,13_chunk_19500,"ous theories (and models) have been proposed in the literature, so far none of these theories has obtained a consensus level of agreement in the scientiﬁc community. Until now, GOES and the formation mechanism of the Goss texture are still very much under debate, and it remains as a very attractive research area. GOES processing steps GOES sheets are produced through a complicated proced- ure including casting, high temperature reheating, hot rolling, hot band annealing (normalisation), cold rol",0,0_the_of_steel_magnetic
13,13_chunk_20000,"ling, primary annealing (decarbonisation), and ﬁnal annealing (secondary recrystallisation), see Figure 3. The largest dif- ference between the production of GOES and other steels (including NOES) is that secondary recrystallisation is required to obtain the unique Goss texture in the ﬁnal microstructure. To initiate the AGG of Goss during second- ary recrystallisation, the Goss orientation must be present in the microstructure after primary recrystallisation, although only very few Goss grains ",0,0_the_of_steel_magnetic
13,13_chunk_20500,"(i.e., one out of a million)7 can abnormally grow. The Goss grains after primary recrystal- lisation are believed to originate from the hot rolling process due to the friction between the rolls and the steel30,31 and are retained after cold rolling.32 The investiga- tion on texture evolution in GOES is mainly focused on the ﬁnal high-temperature annealing process, i.e., the AGG of Goss. One of the most important aspects of texture control in the production of GOES is the controlled precipi- tati",0,0_the_of_steel_magnetic
13,13_chunk_21000,"on of ﬁnely dispersed second-phase particles (size <100 nm)33 in the steel, which serve as inhibitors to prevent the growth of recrystallised grains during primary recrystallisation. During secondary recrystallisation, the inhibitors initially prohibit the normal growth of the primary recrystallised grains (by pinning the grain boundar- ies) but selectively promote the AGG of Goss grains in later stages (after they are dissolved). The steel’s chemistry plays an important role in determining the ",0,0_the_of_steel_magnetic
13,13_chunk_21500,"processing routes adopted for GOES production. Chemistry of GOES Silicon is the main alloying element added in GOES to reduce the core loss, since it is the most efﬁcient element to increase the electrical resistivity of the steel which reduces the eddy current loss (Eq. 5). Silicon also increases the maximum permeability and decreases the hysteresis loss.3 However, when the silicon content exceeds about 3.30% (weight percentage, the same for the rest of the paper), the ductility of the material",0,0_the_of_steel_magnetic
13,13_chunk_22000," is signiﬁcantly reduced, and it is difﬁcult to cold roll the steel, especially when very thin gauge (0.3–0.1 mm) is to be achieved. Therefore, the silicon content in GOES is normally below 3.30%, although 6.5% (the theoretical optimum due to a zero magnetostriction and a minimum loss)3 or higher silicon steels have been investigated in laboratories.34 To form the desired ﬁnal Goss texture in GOES, appro- priate inhibitors need to be precipitated at the right stage, which must be strictly contro",0,0_the_of_steel_magnetic
13,13_chunk_22500,"lled to ensure ﬁne particle size, enough density, proper morphology, and uniform dis- tribution.33 In traditional GOES processing, the inhibitor is He and Kestens 357 MnS, which is the reaction product of Mn and S in the steel. Other alloying elements are also added to GOES to form different inhibitors. Table 1 lists common alloying (or residual) elements in GOES and the optimal amounts as given in the literature. Carbon is not desired in the ﬁnal GOES sheets since it will cause magnetic aging b",0,0_the_of_steel_magnetic
13,13_chunk_23000,"y forming carbide precipitation. However, it is traditionally added to GOES to prevent the excess growth of the grains during reheating, reﬁne the hot-rolled microstructure by dynamic recrystallisation,5 and enable an austenite phase in steel with high silicon content (> 2.5%) to control the microstructure during hot rolling through phase transformation since carbon can extend the austenite region of high-silicon steel,3 which can have a signiﬁcant effect on the AGG of Goss during secondary recr",0,0_the_of_steel_magnetic
13,13_chunk_23500,"ystallisation. Although carbides are not com- monly used as inhibitors in GOES processing, NbC and Nb(C, N) have been reported to be suitable for use as inhi- bitors in GOES.33 Thus, the initial carbon in GOES is usually much higher than in NOES. Most of the carbon, however, is removed (to below ∼0.003%) during the decar- bonisation process to reduce the carbide precipitation in the ﬁnal sheet. Manganese is an important alloying element for GOES because of its role in forming the MnS inhibitor d",0,0_the_of_steel_magnetic
13,13_chunk_24000,"uring the steel processing. In addition, Mn enlarges the austenite region and increases the steel’s ductility.3 Although Mn also increases the resistivity of the steel, excessive Mn decreases the magnetic ﬂux density36 and deteriorates the adherence of the insulating coating.35 Thus, Mn is usually kept below ∼0.30% in GOES. Aluminium is another important element in GOES, which is added to the steel to remove oxygen33 due to its superior deoxidising power. Soluble Al in the steel also plays a cri",0,0_the_of_steel_magnetic
13,13_chunk_24500,"tical role in forming the inhibitor AlN in GOES. Al increases the resist- ivity of the steel, like Si; thus, adding Al to GOES is usually advantageous, but normally only up to 0.019% if AlN is not the inhibitor.36 Excess amount of Al deteriorates the steel’s hot rollability. However, for GOES with AlN as the inhibi- tor, Al can be added up to 0.05%.36 O, N, and S are impurity elements dissolved in the steel, which form oxides, nitrides, and sulﬁdes (>1 μm inclu- sions), respectively, with Si, Mn",0,0_the_of_steel_magnetic
13,13_chunk_25000,", Al, etc., and deteriorate Figure 3. Schematic illustration of the GOES processing steps. Table 1. List of common alloying (or residual) elements in GOES (wt%). Element Min Max Optimal Range Reference Si 1.0 7.0 2.90–3.30 [4,35–38] C 0.0017 0.15 0.02–0.05 [35–37,39–41] Mn 0.05 2.0 0.05–0.30 [35,36,39,42] Al§ 0.004 0.04 0.005–0.019 [33,35,36,39] S+Seℑ 0.003 0.04 <0.006 [35,38,42] N 0.003 0.012 0.003–0.012 [35,36,43,44] Cu 0 0.7 0.3–0.7 [36,42] Nb 0 0.1 0.005–0.009 [33] Cr 0 0.2 0.03–0.18 [35,36,",8,8_aluminum_alloys_magnesium_lightweighting
13,13_chunk_25500,"45,46] Sn 0 0.19 0.04–0.15 [33,42] Ni 0 0.18 0.03–0.18 [35,36] B 0 0.012 0.001–0.012 [33,36,43] Bi 0 0.05 0.0005–0.05 [33,38] §Soluble aluminum. ℑS, Se or S and Se together. The Min and Max are obtained from some published papers or patents and may not cover all the literature. The optimal ranges are also cited from some speciﬁc papers or patents which may not apply to all the cases. Not all the elements may be present in a steel; it depends on the speciﬁc processing. 358 International Materials",8,8_aluminum_alloys_magnesium_lightweighting
13,13_chunk_26000," Reviews 70(5) the microstructure and mechanical properties of the steel.33 However, nanosized (<100 nm) and well-dispersed precipi- tates such as MnS, AlN, and CuxS are required inhibitors for GOES processing. Therefore, these elements should be rationally controlled to reduce the formation of unwanted inclusions while obtaining the necessary precipi- tates. To form the desired inhibitors, e.g., MnS or AlN,47 a certain amount of S or N (see Table 1) should be maintained in the steel, or a nitri",0,0_the_of_steel_magnetic
13,13_chunk_26500,"ding process must be added.48 The oxygen content is normally controlled within 0.001– 0.002% to reduce the harmful oxide inclusions.33 Selenium is an alternative element to S, which forms MnSe in GOES as an inhibitor.49 All the other elements such as Cu, Nb, Cr, Mo, Sb, Sn, Ni, B, and Bi, either added to the steel (to lower the reheating temperature and thus reducing the manufacturing costs) or as impurity elements in the steel, may form main inhibitors, auxiliary inhibitors, or promote grain bo",0,0_the_of_steel_magnetic
13,13_chunk_27000,"undary segregations,33 which may beneﬁt the steel processing to form the Goss texture. Casting Continuous casting is the main technology currently employed for GOES production. The typical casting struc- ture, from the surface to the centre, consists of a ﬁne equiaxed grain zone, a columnar crystal zone, and a coarse equiaxed grain zone. The texture in the columnar zone is mainly <100>//heat ﬂow direction. Although these structures and textures will be destroyed in the subsequent processing step",0,0_the_of_steel_magnetic
13,13_chunk_27500,"s, controlling the morphology, size, and the relative ratios of these structures can reduce segregation and improve the quality of the steel for further processing. A major advancement in the continuous casting technology is the employment of electromagnetic stirring to reﬁne the casting microstructure and reduce segregation.50,51 The beneﬁts of electromagnetic stirring include the increase of the volume fraction of equiaxed grains in the slab, the decrease of segregation bands,52,53 and the dec",0,0_the_of_steel_magnetic
13,13_chunk_28000,"rease of grain size, which lead to higher slab toughness and strength.50 However, electromagnetic stirring cannot solve the shrinkage problem at solidiﬁcation or eliminate the central porosity. In fact, it has been shown that54 although electromagnetic stirring can increase the area ratio of the equiaxed grains while reducing that of the columnar crys- tals, centreline segregation of Si and C increases due to the increased segregation spots (as a result of the increased equiaxed grains). Startin",0,0_the_of_steel_magnetic
13,13_chunk_28500,"g from the 1980’s, Compact Strip Production (CSP) technology, also known as Thin Slab Casting and Rolling (TSCR),27,55–57 has been developed to integrate casting and hot rolling into a compact line so that the slab reheating and roughing can be eliminated, which has been used to produce thin slabs (50–90 mm) with reduced energy consumption and ﬁne and uniform primary recrystallisation microstructure.58,59 This technol- ogy has been successfully employed to produce electrical steels, which showed",0,0_the_of_steel_magnetic
13,13_chunk_29000," improved efﬁciency and product quality.27 Another casting technology that has been employed to produce GOES sheets is twin-roll casting (TRC),39,60–62 also known as twin-roll strip casting (TRSC), which can signiﬁcantly simplify the production procedures and shorten the production time by combining the casting and hot rolling into an integral process to produce very thin strips in the range of 1–10 mm. It should be noted that the CSP technology still needs sepa- rated casting and hot rolling fa",0,0_the_of_steel_magnetic
13,13_chunk_29500,"cilities (an equalising heating furnace is also needed), while in TRC, the casting (solidiﬁcation) and hot rolling are carried out in a single twin-roll caster. Many papers have been published based on the results from pilot-scale TRC facilities, e.g.,.63–68 A few phenom- ena that are different from the conventional GOES process- ing have been identiﬁed63: i) coarse MnS particles (∼100 nm) are precipitated at the grain boundaries and sub- grain boundaries during the strip casting process, ii) ﬁn",0,0_the_of_steel_magnetic
13,13_chunk_30000,"e AlN particles (20–50 nm) are formed in the intermediately annealed sheet after ﬁrst cold rolling, iii) Goss nuclei for secondary recrystallisation originate from the intermediate annealing process (instead of hot rolling as in conventional GOES processing), iv) the carbon content can be very low and phase transformation is not required, since the precipi- tation of the ﬁne AlN particles is from the deformed ferrite grains with high dislocation density (not from the ferrite that is transformed ",0,0_the_of_steel_magnetic
13,13_chunk_30500,"from N-rich austenite). Due to the rapid solidiﬁcation and fast cooling associated with the TRC process, ﬁne inhibitors (AlN) can be readily formed in the primary recrystallisation microstructure, which then enable the formation of the ﬁnal Goss texture in the steel after secondary recrystallisation. Slab reheating The inhibitors in GOES are the key to preventing regular grain growth during primary recrystallisation and select- ively promoting AGG of the Goss grains while prohibiting the growth ",0,0_the_of_steel_magnetic
13,13_chunk_31000,"of primary recrystallised grains in the early stage of secondary recrystallisation. These inhibitors must be dis- solved during the traditional slab reheating process, which requires very high reheating temperatures (up to ∼1400°C) and a long holding time (several hours to tens of hours). In the original process developed by Goss, MnS was the inhibitor, and the cold rolling was performed in two stages with an intermediate annealing in between. Nippon Steel Corporation47,69 developed a different ",0,0_the_of_steel_magnetic
13,13_chunk_31500,"process which used AlN as the inhibitor and the cold rolling was performed in one stage. In both cases, rapid cooling is needed to form the respective ﬁne inhibitor particles: in Goss’s process, rapid cooling is carried out before hot rolling, while in Nippon’s process, it is applied after hot rolling (Figure 3). To achieve the ﬁnal Goss texture by AGG, ﬁnely dispersed inhibitors should be reprecipitated at appropriate tempera- tures and with proper sizes and distributions. For example, for MnS ",0,0_the_of_steel_magnetic
13,13_chunk_32000,"to have an inhibition function, the contents of Mn and S should be controlled within 0.05–0.10% and 0.02–0.03%, respectively, and particle sizes should be 20–70 nm.33 For AlN as an inhibitor, the contents of (soluble) Al and N are to be controlled to 0.02–0.03% He and Kestens 359 and 0.006–0.01%, respectively,33 and the particle size should be within 20–50 nm.70 To reduce the energy consumption and manufacturing costs associated with the high-temperature slab reheating, lowering the slab reheati",0,0_the_of_steel_magnetic
13,13_chunk_32500,"ng temperature has been an attract- ive research area for many GOES manufacturers.27 The reheating temperature has been reduced to around 1250– 1280°C (close to the reheating temperature for conventional steel)35 and further to 1050–1250°C.36 At these tempera- tures, however, the traditional precipitates (MnS and AlN) cannot be ﬁnely dispersed in the material during secondary recrystallisation; thus, different precipitates and processes have been developed to obtain proper inhibitors for the sec",0,0_the_of_steel_magnetic
13,13_chunk_33000,"- ondary recrystallisation. Copper-bearing precipitates, e.g., (Cu, Mn)1.8S, (Cu, Mn)S, CuMnS, and Cu2S, have been identiﬁed as an alternative to the traditional MnS and AlN.33 The optimal particle size is 10–100 nm and the solid solution temperature for Cu2S is around 1200°C, which is lower than those of MnS (1280°C) and AlN (between 1200 and 1280°C).36 The precipitating tempera- tures for the MnS, AlN, and Cu2S particles are 1200, 1150, and 1100°C, respectively.35,71 As a result, the slab rehe",0,0_the_of_steel_magnetic
13,13_chunk_33500,"ating temperature can be reduced to 1050–1250°C if Cu2S is used as the inhibitor.35 To minimise the precipita- tion of MnS or AlN, the S or N content is restricted to very low levels in the steel.35 Using BN as the main inhibitor36 can decrease the reheating temperature to 1050–1250°C. The preferred amount of B is 0.001–0.012% and the initial nitrogen content is very low (below 0.008%) so that the precipitation of other nitrides can be neglected. Nitrogen is added (nitrid- ing) during the combin",0,0_the_of_steel_magnetic
13,13_chunk_34000,"ed decarbonisation-nitrogenisation annealing process at 850–950°C. BN, instead of AlN, is preferably formed in this process due to the high diffusion speed of B in the steel. The ﬁnely and uniformly dispersed BN particles (particle size is about a few tens of nm) across the thickness enable a proper inhibiting force and a stable secondary recrystallisation to form the desired ﬁnal texture. NbC, NbN, and Nb(C,N) have also been used as inhibitors in GOES,33,72,73 which not only lower the reheat- i",0,0_the_of_steel_magnetic
13,13_chunk_34500,"ng temperature (the dissolution temperatures of NbC and NbN are in the range of 1210–1240°C)33,74, but also produce a stronger Goss texture and decreases core loss as compared to GOES with MnS and AlN as inhibitors. However, excessive Nb had a negative effect since Nb(C, N) cannot completely dissolve even at 1250°C,75 which impacts the magnetic properties by forming less Goss and pinning magnetic domain walls. In addition to the main inhibitors used in GOES process- ing, auxiliary inhibitors con",0,0_the_of_steel_magnetic
13,13_chunk_35000,"taining Cr, Nb, Sn, Ni, and Bi have also been used in the processing of GOES at low reheating temperatures.33,76 Adding Cr has been reported to form (Cr,Si)N after nitriding, which reﬁnes and homoge- nises the primary recrystallisation microstructure and reduces the grain size of the secondary recrystallisation microstructure, thus reducing the iron loss.33 Nb and Sn have also been simultaneously added to strengthen the inhi- biting force and lower the reheating temperature.33 It has been report",0,0_the_of_steel_magnetic
13,13_chunk_35500,"ed that Bi can accelerate the precipitation of ﬁne MnS and AlN38 and enhance the inhibiting ability of the inhibitors. Trace Bi (0.0005–0.05%) in GOES can produce ultra high magnetic ﬂux density (B8 up to 1.94 T).33,77 A summary of the common inhibitors used in GOES production and their solution and precipitation temperatures during steel processing is listed in Table 2. It is seen that, depending on the inhibitors, different slab reheating and precipitation temperatures should be selected to ob",0,0_the_of_steel_magnetic
13,13_chunk_36000,"tain the desired inhibiting function. Hot rolling Hot rolling plays an indispensable role in the development of the ﬁnal Goss texture as it forms the initial Goss grains in the near surface region,78 which come to dominate the ﬁnal texture after hot band annealing, cold rolling, primary recrystallisation, and secondary recrystallisation (‘texture inheritance’).6,31 Recrystallisation, phase transformation, and precipitation are important metallurgical processes to be controlled during hot rolling",0,0_the_of_steel_magnetic
13,13_chunk_36500," to achieve the desired microstructure and texture. Initial conditions and oper- ational parameters such as the microstructure before hot rolling, hot rolling temperature, ratio of reduction, holding after hot rolling, etc., can all affect the hot rolling micro- structure and texture. If the initial grain size after slab reheating is excessively large, incomplete secondary recrystallisation may occur since the large grains may remain unrecrystallised (elon- gated) even after cold rolling, primar",0,0_the_of_steel_magnetic
13,13_chunk_37000,"y, and secondary recrystallisation, causing non-Goss grains in the ﬁnal product.79 Hot pre-rolling and lowering the slab reheating temperature can reduce the grain size before hot rolling, thus eliminating incomplete secondary recrystallisation, since grain boundaries are substantial nucleation sites for primary recrystallisation and reducing the initial grain size increases the nucleation sites and thus promoting recrystallisation. Increasing the hot rolling temperature or increasing the thickn",0,0_the_of_steel_magnetic
13,13_chunk_37500,"ess reduction ratio can promote recrystallisation (Figure 4(a)).80 However, at high temperatures, the Table 2. Typical inhibitors used in GOES and their solution and precipitation temperatures. Inhibitor Solution Temperature/ Processing Step Precipitation Temperature/ Processing Step References MnS >1250–1280°C/ Slab reheating <1200°C/Hot rolling [35] AlN >1200–1280°C/ Slab reheating <1150°C/Hot rolling or intermediate annealing [35,63,75] Cu2S >1200°C/Slab reheating <1110°C/Hot rolling [35] BN ",0,0_the_of_steel_magnetic
13,13_chunk_38000,">1050–1250°C/ Slab reheating <950°C/ Nitrogenisation [36] Nb(C,N) >1250°C/Slab reheating <1210°C/Hot rolling [75] 360 International Materials Reviews 70(5) recovered α-phase (due to the high stacking fault energy) also tends to form precipitation of the inhibitors at the sub- grain boundaries, which will grow and decrease the pinning ability. Thus, it is preferable that the grains are recrystallised at high temperatures to prevent the precipita- tion and coarsening of the inhibitors while the re",0,0_the_of_steel_magnetic
13,13_chunk_38500,crystallised grainsarerolled ata relativelylowtemperaturesothattheﬁne inhibitors can uniformly precipitate within the deformed structures. Muraki et al.81 proposed a very-high-temperature and short-time slab reheating approach to limit grain growth (to obtain ﬁne slab grain size) and reach complete inhibitor dissolution before hot rolling. It was shown that holding the steel at high temperatures (above 1473 K) after hot rolling for a sufﬁcient time can also result in complete recrystallisa- tion,0,0_the_of_steel_magnetic
13,13_chunk_39000," (Figure 4(b)). It was suggested that hot rolling should not be conducted at an intermediate temperature range 1150– 1325 K to avoid the formation of coarse inhibitors. An important feature of the microstructure of GOES after hot rolling is the inhomogeneity in grain size, precipi- tate distribution (size and morphology), and texture.82 The partial austenite (which contains a solid solution of the precipitation-forming elements) to ferrite phase transform- ation during hot rolling and annealing ",0,0_the_of_steel_magnetic
13,13_chunk_39500,"leads to a ﬁne grain structure and ﬁnely dispersed precipitates in the trans- formed ferrite, while the original ferrite grows to large grains with coarse precipitates. This inhomogeneous micro- structure favours the formation of the Goss nuclei and its selective growth during secondary recrystallisation. The texture across the thickness also shows inhomogeneity (gra- dient), with Goss ({110}<001>) in the subsurface and inter- mediate layers and rotated cube ({001}<110>) in the centre. After col",0,0_the_of_steel_magnetic
13,13_chunk_40000,"d rolling and primary recrystallisation, a preferred {111}<112> texture is generated which is the favourable matrix for abnormal growth of the Goss grains, while the ﬁne precipitates inhibit the normal growth of the matrix.5 Hot band annealing Hot band annealing (HBA) before cold rolling is a required processing step to produce high permeability GOES.47,83 Although annealing after hot rolling does not signiﬁcantly change the texture or the microstructure after cold rolling and primary recrystall",0,0_the_of_steel_magnetic
13,13_chunk_40500,"isation, HBA is an important condi- tioning heat treatment process to control the inhibitors as well as microstructure/texture during secondary recrystal- lisation. The quick cooling (quenching into boiling water) after soaking is critical to achieving perfect secondary recrystallisation since it promotes the selective coarsening of the Goss grains and preserves the potential nuclei.5,84 It has been shown85 that, without hot band annealing, the precipitates are ﬁner during primary recrystallisat",0,0_the_of_steel_magnetic
13,13_chunk_41000,"ion and thus with higher inhibiting force, which strongly inhibit secondary recrystallisation, leading to much weaker Goss texture and worse magnetic properties. Recent work by Giri et al.83 showed that hot band annealing enhanced the presence of Goss during primary recrystallisation and caused a weaker texture and a coarser grain size. On the other hand, although hot band annealing does not bring clear advantage in the overall grain boundaries that favour the AGG of Goss, it does lead to much h",0,0_the_of_steel_magnetic
13,13_chunk_41500,"igher fractions of favourable boundaries with respect to immediate neigh- bours, which favours the growth of Goss grains in later stages and results in closer to Goss textures as well as better magnetic properties, i.e., lower core loss and higher permeability. Cold rolling Heavy cold rolling is required to produce thin GOES sheets to reduce eddy current loss, which inevitably alters the texture formed after hot rolling and hot band annealing, Figure 4. Recrystallisation behaviour of GOES during",0,0_the_of_steel_magnetic
13,13_chunk_42000," hot rolling80: (a) effect of hot rolling temperature and reduction ratio on recrystallisation, (b) effect of holding temperature and time on recrystallisation.81 He and Kestens 361 especially the Goss texture, which is believed to serve as the potential nuclei for the formation of the Goss grains during secondary recrystallisation. The main texture components after cold rolling are the α-ﬁbre (<110>//RD) and γ-ﬁbre (<111>//ND), similar to typical BCC rolling texture, with only a small fraction ",0,0_the_of_steel_magnetic
13,13_chunk_42500,"(about 1%) of Goss-oriented areas remaining in the microstructure6 since the Goss texture formed in hot rolling is not stable and rotates to {111} <112> during cold rolling,86 as was shown in many single crystal studies (Figure 5).5,86,87 It is believed that (based on relaxed constraints Taylor model)88 the shear strains parallel to the rolling direction caused the formation of the {111}<112> through the rotation of the Goss around <110> (TD), with the operation of the {112}<111> slip systems wh",0,0_the_of_steel_magnetic
13,13_chunk_43000,"ich have the largest resolved shear stress.5 After cold rolling, the Goss texture formed during hot rolling will be weakened and the Goss grains are restricted to regions close to the {111}<112> grains, most of them within the shear bands.6,89,90 Carbon has been shown91 to affect the rotation of the Goss orientation during cold rolling. With ultra-low carbon (0.001%), the Goss rotates to {111}<112> after 66% reduction (Figure 5(a)), while if the carbon content is higher (0.02%), the Goss rotates",0,0_the_of_steel_magnetic
13,13_chunk_43500," to both {111}<112> and {100}<011> (Figure 5(b)), the latter being formed due to deformation twinning (Figure 5(c)). The presence of carbon (carbide precipitates) suppresses the slip deform- ation and promotes deformation twinning, which leads to the {100}<011> orientation. Cold rolling not only alters the texture of the steel, but also reﬁnes the AlN particles precipitated during hot band annealing. It has been shown92 that the AlN particle size decreases with the increase of the cold rolling r",0,0_the_of_steel_magnetic
13,13_chunk_44000,"eduction rate, which is caused by splitting of coarse AlN particles into smaller parts by shear deformation (slip). Thus, even if large precipitates are formed during hot band annealing, it is possible to reﬁne it by cold rolling and restore their pinning force. Cold rolling can be applied in two schemes: i) two-stage cold rolling with intermediate annealing, which was used in the production of regular grade GOES with MnS as the inhibitor, i.e., the original Goss method,4 ii) single-stage cold r",0,0_the_of_steel_magnetic
13,13_chunk_44500,"olling without intermediate annealing, which was used to produce high-permeability grade GOES with AlN Figure 5. The rotation of Goss during cold rolling: (a) formation of the {111}<211> orientations by slip (35° rotation around the TD or <011>), (b) the rotation of Goss during cold rolling as shown on the φ2 = 45° section of the Euler space (Bunge notation), (c) deformation twinning during cold rolling of Goss oriented crystal.91 362 International Materials Reviews 70(5) and MnS as the inhibito",0,0_the_of_steel_magnetic
13,13_chunk_45000,"rs, i.e., the Nippon Steel method.84 Although in both methods, the Goss oriented grains selected for secondary recrystallisation are believed to ori- ginate from the hot rolling process, the two schemes of cold rolling do generate different textures. The texture after cold rolling through both schemes contains typical BCC rolling textures such as α-ﬁbre and γ-ﬁbre. However, the intensity and distribution of the two ﬁbres produced by the two schemes are different. The intermedi- ate annealing in ",0,0_the_of_steel_magnetic
13,13_chunk_45500,"the two-stage cold rolling process generally reduces the overall intensity of the texture, i.e., the maximum intensities of the α- and γ-ﬁbres at both the surface and midplane are generally lower than those after single-stage cold rolling. The largest difference appears in the midplane: the maximum intensity of the α-ﬁbre (at rotated cube) after single-stage cold rolling is several times of that after two-stage cold rolling.84 In both cases, AGG of the Goss component can occur and the major dif-",0,0_the_of_steel_magnetic
13,13_chunk_46000," ference is the deviation from the theoretical Goss: while the two-stage cold rolling leads to a larger deviation of about 7° (regular grade), the one-stage cold rolling results in a smaller deviation of 3° (high-permeability grade). Primary recrystallisation Primary recrystallisation in GOES production normally occurs during the decarbonisation/nitriding annealing process. A critical objective of this process is to create a microstructure that favours the selective growth of Goss grains during ",0,0_the_of_steel_magnetic
13,13_chunk_46500,"secondary recrystallisation, thus forming a perfect and sharp Goss texture in the ﬁnal microstructure. Many studies have been dedicated to this process46,93–98 and it is now generally accepted that the following should be achieved during primary recrystallisation5–7: 1. Recrystallisation is complete, but normal grain growth is supressed (e.g., inhibited by ﬁne precipitates). 2. The matrix texture is suitable for the fast growth of the Goss nuclei, e.g., a {111}<112> texture is preferred, which h",0,0_the_of_steel_magnetic
13,13_chunk_47000,"as a high mobility Σ9 boundary with respect to Goss. 3. The Goss nuclei are preferably located in the subsurface layer and with large enough size,5 but initial size advantage is not required, nor the requirement to form Goss colonies.7 Typical microstructure and texture of GOES after primary recrystallisation are shown in Figure 6. It has also been gen- erally agreed that: i) Goss is generated during hot rolling due to the friction between the steel and rolls, ii) cold rolling rotates Goss to {1",0,0_the_of_steel_magnetic
13,13_chunk_47500,"11}<112>, and iii) Goss reappears during primary recrystallisation. However, why and how Goss reappears during primary recrystallisation is still under debate. Many researchers5,6,86,89,90 attribute the Goss nuclei to the shear bands (bands of heterogeneous deformation) formed during cold rolling, mainly in grains with high Taylor factors, e.g., <111>//ND grains. It is shown by X-ray diffraction that grains with the Goss orien- tation store the highest strain energy in the deformed matrix, thus ",0,0_the_of_steel_magnetic
